epoch,train_loss,val_auc,val_prauc
1,0.7616713546937511,0.5540894814101649,0.36121067368564275
2,0.7285613718853202,0.6562161989492702,0.4577260369001606
3,0.7085063624125655,0.6879061697689345,0.513230491640428
4,0.6922806770570816,0.6938285967289498,0.5323526136742239
5,0.6802727868480067,0.6831758798673513,0.5272321766300249
6,0.6667704229713768,0.6874401981410164,0.5440656737527808
7,0.6486805696641246,0.69486287173727,0.561254337839227
8,0.6425413127227496,0.7058396701017449,0.5790244134629479
9,0.6379246192593728,0.7171791797413588,0.5942356802163924
10,0.6343376880050987,0.7151856606285361,0.5966713849698406
11,0.6280196776954077,0.7218546822255503,0.6058845422097747
12,0.6347723449430158,0.7239273180834879,0.6099949663254844
13,0.6255464694833243,0.7236741816431322,0.6108222468748241
14,0.619027893389425,0.7303218454333666,0.6197851851849017
15,0.6268186325668007,0.7284871169709504,0.61914881805826
16,0.6174343061703508,0.7293522010055625,0.6201802361817023
17,0.6139712987407562,0.727956700482575,0.6191554474497093
18,0.6159217107680536,0.7278335680834879,0.6190254772517245
19,0.6153329479438002,0.7277325363714163,0.6190855950353908
20,0.6122777936279132,0.7277130357652262,0.6190698590033779
21,0.617185825942665,0.7277121071649313,0.619069891144129
22,0.61562386251265,0.7276992924808634,0.6189768171624586
23,0.6135881299613625,0.7277447938953073,0.6183424824363987
24,0.6142042529198432,0.727708949923929,0.6177988670920734
25,0.6104402824114727,0.7276686486711359,0.61714346333742
26,0.6181101856693145,0.7279791726097085,0.6189756720739686
27,0.6166191216438047,0.7280794614415441,0.6182238356628023
28,0.6125518907141941,0.7285688337968906,0.6162426147958447
29,0.611473685631188,0.7359883501521419,0.6320391441717975
30,0.6070859640516261,0.7287504680145485,0.6170963194846734
31,0.6084586583798931,0.7379996983906243,0.6328196251130375
32,0.6079294521321532,0.7298434305614987,0.6172754722383081
33,0.5985941335719119,0.73087751984976,0.6206549229278531
34,0.5984757273427902,0.7406885534041743,0.645356697851911
35,0.5943880459313752,0.7419689074906098,0.6500423016300801
36,0.5940343792079598,0.74207198212333,0.6534412742403871
37,0.5856529509508481,0.7349043021680216,0.6301813747649254
38,0.590951931412502,0.7398680421837113,0.6451931106454043
39,0.5982713109703475,0.7463840304521466,0.6638650148590346
40,0.5848373107371792,0.7416433402272619,0.6483178605381502
41,0.5751299031319157,0.7524830771882279,0.6627396136434288
42,0.5744822031708174,0.7488481641943613,0.6559339924933658
43,0.5677477166216861,0.7474439348286026,0.6633554495764693
44,0.5730629422331369,0.7552738925141446,0.6698035054177075
45,0.5656764984771769,0.7552360056221176,0.6589470400342924
46,0.5584285677440705,0.7476866709456569,0.6576577293998804
47,0.5586314476946349,0.7405979220154044,0.6296074889618158
48,0.5614140152290303,0.746641809893976,0.6502651144006706
49,0.5565838695213359,0.744555245031617,0.6453741995692666
50,0.5502545814360341,0.7443030371915561,0.6407356507154567
51,0.5537855756539171,0.741230484536205,0.629737980246027
52,0.5469491664440401,0.7442183488446726,0.6355903533990861
53,0.5515355471000877,0.7432813911472448,0.6347472745982679
54,0.5427752364707249,0.7480595968240384,0.6451173837207531
55,0.5484286931253248,0.746869502686255,0.6425591008567599
56,0.5408626109041194,0.7448431111229972,0.6360814800779402
57,0.5440602901802268,0.7442142630033757,0.6360860618874418
58,0.5358877995962738,0.7443554102481814,0.6348288645818031
59,0.5354296324714538,0.744584031640755,0.6359624081217995
