epoch,train_loss,val_auc,val_prauc
1,0.7721069529652596,0.5901169515274087,0.6295956304210343
2,0.7359918896108866,0.6347999365507397,0.6757066714290086
3,0.7058145236223936,0.664889591677572,0.6944995279116652
4,0.69953617764016,0.6868522887998836,0.7144797171448749
5,0.6848381341745456,0.6924148391957806,0.7177024403815717
6,0.6770311035215855,0.6951122589258569,0.7204027202125824
7,0.673186274866263,0.7024824523139153,0.7322012770350842
8,0.6612288697312275,0.712586416570832,0.7432561439801882
9,0.651697006697456,0.7140231127149673,0.7431192759373975
10,0.6431409983585278,0.719080051816896,0.7462161374713285
11,0.6333828099692861,0.7214197432948672,0.7479287151626869
12,0.6256347844998041,0.7220286248694665,0.7503087399918873
13,0.6210407636438807,0.7311139310782409,0.7585325168236521
14,0.6137640771145622,0.7199954395844073,0.7530786336539322
15,0.6082044439390302,0.7238304847259124,0.7562228139345527
16,0.603289651684463,0.7232777821839764,0.7575697516133824
17,0.6038591098040342,0.731062709019048,0.7602762769426383
18,0.6021562330424786,0.7315914528558778,0.7607640692587492
19,0.6009519634147485,0.731493139548717,0.7608150296267289
20,0.5987264846141139,0.731492313386472,0.7607781079689958
21,0.5982450935989618,0.731489008737492,0.7607766243727017
22,0.5973871344079574,0.7315113151181081,0.7608002134283375
23,0.5991430391247073,0.7313386472088934,0.7608481999416581
24,0.5995898311957717,0.7307776830445071,0.760679127619827
25,0.5986820834999284,0.731847563151842,0.7618235585420459
26,0.5967830792069435,0.7284255991328602,0.7596972595682494
27,0.5954861681287488,0.7273474574030746,0.7605716538941616
28,0.5960635061686238,0.7255968196058215,0.7605944815059276
29,0.5960994772613049,0.7309825712812785,0.7631275717467308
30,0.5920973860969146,0.7317963410926491,0.7653657905962824
31,0.5982344603786866,0.7306256691914186,0.7629222779826765
32,0.5872361653794845,0.7390913537164082,0.7726474133187813
33,0.5894045128176609,0.7378430225641432,0.7726870490340576
34,0.5837133806198835,0.7377215767141214,0.7754977360636724
35,0.5913740945979953,0.7512144585002181,0.7809173926539568
36,0.5936529741932949,0.75641928064401,0.7818526603540288
37,0.5791095631817976,0.7566473014236428,0.7916443694325506
38,0.5796290896832943,0.7562028261358078,0.7939048264771458
39,0.5630058748647571,0.749891772745899,0.7810051678279368
40,0.572576116460065,0.7525611029596436,0.7908002182993809
41,0.5678324094042182,0.7397051922644777,0.7742490208487829
42,0.5544404536485672,0.7517514639594982,0.7856935091369786
43,0.5484624228750666,0.7455370715522597,0.7827181646910156
44,0.5518100615590811,0.751942307438104,0.7902585979319006
45,0.5378687800839543,0.7567051327807959,0.8014402501694019
46,0.5352595184619228,0.7474108075240249,0.7880243191251728
47,0.5242878375574946,0.7416780677056484,0.785678520178854
48,0.5179171301424503,0.7450463311787022,0.7868874618729462
49,0.5238445363938808,0.7492605847906836,0.7919127843771379
50,0.507148351209859,0.75213976021467,0.7941785667489205
51,0.5004715590427319,0.7518803452697254,0.7914864362793964
52,0.49763515933106345,0.7528742184505162,0.7939215148989297
53,0.4924289779737592,0.7552816552325812,0.7962662486771008
54,0.48995522875338793,0.7572999695972293,0.7971457041029405
55,0.48496403948714334,0.7568174908461223,0.7974297892834115
56,0.48608268207559985,0.7553014831264623,0.7937925190174014
57,0.4806879684329033,0.7561970430000925,0.7976605258373893
58,0.4786965837702155,0.7566489537481329,0.797118448966494
59,0.4768612924963236,0.7564572841072822,0.7967222124467983
60,0.47797542499999207,0.7563407952307306,0.7965113245038584
61,0.47641738317906857,0.75633253360828,0.7965026406657036
62,0.476556356685857,0.756562206712403,0.797009268396505
63,0.477476065667967,0.7560739448255805,0.7966424822844779
64,0.4734919834882021,0.7565729468215886,0.7977618379828814
65,0.4792489983762304,0.7556575590540772,0.7946564141424823
66,0.48042081855237484,0.7574718113441989,0.7979011706692916
67,0.478961533245941,0.7562044784602979,0.7972388380754633
68,0.47943181606630486,0.7569637215634955,0.7969028329793536
69,0.47993797808885574,0.7560937727194618,0.7962870188831528
70,0.4791710798939069,0.7578510198146753,0.801238166511411
71,0.48019120066116255,0.7502437178622887,0.7970740174492694
72,0.484082732660075,0.761681934144955,0.8067633706855565
73,0.49043947116782266,0.7552089529550171,0.7977211989439259
74,0.4797393859674533,0.7600965287967112,0.8016680140628176
75,0.47885021194815636,0.7529039602913378,0.8002044678196321
76,0.4784235218539834,0.7542282983701472,0.7976638721664672
77,0.47232629482944805,0.7602634135702105,0.801485653133015
78,0.47456342447549105,0.7638167373861549,0.8052471936475739
79,0.4666069221372406,0.7620322269368548,0.8035846098555546
80,0.4623692923535903,0.7525875401514851,0.7995048224981343
81,0.4699499749888976,0.7559954594123012,0.7977295507980221
82,0.46055272532006103,0.7597462360048115,0.7961040670312851
83,0.4542950962980588,0.7539738403986728,0.7936203971114939
84,0.4492686055600643,0.7556435142959115,0.7983590671916456
85,0.4498784265791376,0.7499504302652972,0.7918579722654313
86,0.4399195018534859,0.7473314959485003,0.7901282480608115
87,0.4352727659667532,0.7472373134525652,0.7875876698644135
88,0.4274113125478228,0.7555716381805926,0.7942749441914685
89,0.4262984398131569,0.7542886082140354,0.7956427999062433
90,0.4143975091477235,0.7553601406458605,0.7926443876149194
91,0.41809014168878395,0.7554964574162932,0.7943445130054275
92,0.40484362763042253,0.7544158371997727,0.795269074351046
93,0.4026765814051032,0.7573098835441698,0.798652903352646
