epoch,train_loss,val_auc,val_prauc
1,0.8072752015044292,0.6317827920318304,0.6774126202290102
2,0.7504351710279783,0.6191458143316018,0.6661573389170987
3,0.7153127311418453,0.6639899009927165,0.7000487754646874
4,0.7023982380827268,0.6799422677823161,0.7126175996203452
5,0.6897673321266969,0.6884930470185456,0.7205815679974246
6,0.6813431959599257,0.7007979074962658,0.7294478308012716
7,0.6723841515680155,0.7065926094830206,0.7337842246637425
8,0.6657912116497755,0.712570719488176,0.738693088870986
9,0.6593402121216059,0.7122633871330186,0.7388010424621575
10,0.6555721244464318,0.7198756460588758,0.7455573829329738
11,0.6500137976060311,0.72200466616436,0.7468244778519634
12,0.6464884703358015,0.7244063198107098,0.7503424215212948
13,0.6438472600032886,0.7259454600732311,0.7524418036795015
14,0.6407125048960248,0.7276837054368085,0.755301860537968
15,0.6383373985687891,0.7292104532656543,0.7573483920959143
16,0.637393361578385,0.7298846016576118,0.7579815775439895
17,0.6360479506353537,0.7303753420311694,0.7590866583275999
18,0.6359698812787732,0.7305323128577281,0.7592556371529506
19,0.6355342927078406,0.7306058412975374,0.7593736953292827
20,0.6347821534921726,0.7306149290822328,0.7593445381954294
21,0.6348116133982936,0.7306157552444779,0.75935997815543
22,0.634808775347968,0.7306727604393862,0.7594138893502519
23,0.6355492658913136,0.7307338964455196,0.7595744296417883
24,0.6350754986827573,0.7309338277088208,0.7597068381707538
25,0.6344554082800945,0.7302671147770684,0.7587537165345684
26,0.6354459648331007,0.7309239137618802,0.7599364072576915
27,0.6332810496290525,0.731489834899737,0.7603947984271534
28,0.633057807572186,0.7320144479253413,0.7620633761262234
29,0.6334714641173681,0.7320185787365666,0.7625975619461001
30,0.6348955556750298,0.7288907284768211,0.761173073423708
31,0.6348866528520981,0.7315451877701551,0.7609157145319446
32,0.6304324675972263,0.7340046727736579,0.7652627063866047
33,0.6319222661356131,0.7322416425427292,0.7620027008540332
34,0.6295621780057749,0.7317302481130454,0.7610369989296715
35,0.6265536698823174,0.7251002960965486,0.7571144450926857
36,0.6249806288008889,0.7341029860808186,0.7641389560914084
37,0.6243579046179851,0.7309346538710658,0.7647402625302446
38,0.6202464525898298,0.7268335844866558,0.7577625105553674
39,0.6194866864631573,0.7323953087203077,0.7662666693634519
40,0.6183920685822765,0.7351604737544779,0.7672429832460056
41,0.6152216736227274,0.7246516899974884,0.7525632256581023
42,0.6161846648901701,0.7380669125325507,0.7716578196995179
43,0.6125156407554945,0.7343590963767828,0.7649595433449417
44,0.6120065289239088,0.7306752389261213,0.7667759004994099
45,0.6096766265109181,0.7357156547831488,0.768294900666471
46,0.6086739196131626,0.7354083224279917,0.7662096232612079
47,0.6059500149761637,0.7365385123792151,0.7697506589075643
48,0.6054048417136073,0.7402281529655921,0.7736937386420352
49,0.6026371881986657,0.7338881838971065,0.7662413256050241
50,0.6004551332443953,0.7322441210294642,0.7643638067534052
51,0.5984812465806802,0.7372267055293387,0.7686128519890453
52,0.597792214093109,0.7394788238093348,0.7727338447159918
53,0.5975313829258084,0.7412360709045486,0.7744747164597867
54,0.5960106697554389,0.740637929439135,0.7738228838483023
55,0.5957698818917075,0.7396110097685423,0.7713430517540689
56,0.5943953717748324,0.740350424977859,0.7732091437815968
57,0.5932227264468869,0.7408709071922381,0.7735194864962847
58,0.5934653074170152,0.7406222323564792,0.7733114778091899
59,0.5937921230991682,0.7405834027309619,0.7734791818660242
60,0.5916863981013497,0.7407560706401767,0.7736121417927404
61,0.5920225105558833,0.7407511136667063,0.7736036384097837
62,0.5927206448589762,0.7405710102972862,0.7733861673984699
63,0.5924901862939199,0.7409146937912257,0.7738850199803494
64,0.5935089392587543,0.7414830934158173,0.7742711802232638
65,0.5926708616316319,0.740816380484065,0.773973724094658
66,0.5927423586448034,0.7417598577679079,0.7749688266469092
67,0.5940633456533154,0.741637585755641,0.7744426486887432
68,0.5934451303134362,0.7433774834437086,0.7760197074248998
69,0.5926796654239297,0.7390814397694677,0.7713148787420132
70,0.5928747865060965,0.7442119073112055,0.7774869147426932
71,0.5930813799301783,0.7390145206276189,0.7709949840626943
72,0.594049126530687,0.7453379664512034,0.7781725391521689
73,0.5932529413451751,0.742279513820042,0.7726280976159119
74,0.5930027753735582,0.7346168589972373,0.7660088519818722
75,0.5912378368278345,0.7439450569060554,0.7758590165832523
76,0.592383846330146,0.7348002670156376,0.7640569552177461
77,0.5899560547744235,0.7418540402638432,0.7742339152300268
78,0.5924819937596718,0.74251331773539,0.7740924027431595
79,0.5895873140543699,0.7458204452023105,0.7784412962337215
80,0.5880142729729414,0.7482782778813235,0.7814111359693185
81,0.5853591769312819,0.7472001361515381,0.7785571016128232
82,0.5861492048328122,0.7433237828977806,0.7745128755433448
83,0.5851167986790339,0.7491994487845501,0.7818065840216033
84,0.5810812332977852,0.7406833683626126,0.772897985763302
85,0.5826324376588067,0.7484245085986967,0.781134954619763
86,0.5789837411915263,0.7470638193811052,0.7783274987186256
87,0.5757842613384128,0.7482749732323434,0.7784324668695027
88,0.5754593390350541,0.7515589681564024,0.7828722577200774
89,0.5724836671724916,0.7473314959485005,0.7783938830718911
90,0.5706122176100811,0.7523066449881693,0.7843218128386906
91,0.5689535234123468,0.7512615497481858,0.7825930402158351
92,0.5665063705916206,0.7533740466087693,0.7848904237298786
93,0.5636954894289374,0.7496918414825977,0.7818178043241154
94,0.5667880227168401,0.7475149039669007,0.7796088289102956
95,0.5643283976241946,0.7510426167532486,0.7832186651110996
96,0.5644543276478847,0.7482733209078531,0.7798717283380427
97,0.5619664530580243,0.7481039576476186,0.7794592560042942
98,0.5610694686571757,0.7496364886121797,0.781318850237849
99,0.5603350372985005,0.7487277101426286,0.7802064644810944
100,0.5604675024126967,0.7487384502518142,0.7802234067295779
101,0.5594451169793805,0.7487376240895693,0.7802158691645172
102,0.5603459095582366,0.748789672311007,0.7802458871490632
103,0.5595750445500016,0.7491895348376095,0.7807342484680614
104,0.5599327807625135,0.7486558340273097,0.7801748186544746
105,0.5607074710230032,0.7493985538856063,0.7807849908127353
106,0.5609536521757642,0.7486170044017924,0.7815012230695918
107,0.5603965368742744,0.7512788991553317,0.7829036897074886
