epoch,train_loss,val_auc,val_prauc
1,0.7263173448002856,0.687706611570248,0.6616962384776764
2,0.67878567006277,0.6855842516069788,0.6634174561119186
3,0.6472412049770355,0.6991161616161615,0.6771664583159493
4,0.6255849833073823,0.7047359963269054,0.6794309172581953
5,0.6120867333982302,0.7081117998163453,0.6826138894515639
6,0.5905951248562854,0.7101756198347108,0.6852587559699662
7,0.5804441739683566,0.7172153351698806,0.6942502710295277
8,0.5735539463551148,0.7196028466483012,0.6967918217592759
9,0.5550476215455843,0.7235583103764922,0.7080150249834296
10,0.5439480594966722,0.7289577594123049,0.7139683341509032
11,0.5317635886047197,0.734520202020202,0.7220715216182159
12,0.5218028432649114,0.7392171717171718,0.7271697065459961
13,0.5172149875889653,0.7398657024793389,0.7316768683907757
14,0.5096353606685348,0.7423197887970616,0.7305764259272871
15,0.5054309319542802,0.7441127180899908,0.7353382443998471
16,0.504333856313125,0.7436776859504133,0.7352340800153819
17,0.5004340015027834,0.7458712121212121,0.7368022006857562
18,0.49889775009258935,0.7452134986225896,0.7358038703202521
19,0.4955623230856398,0.7453960055096418,0.7366404953867294
20,0.49605579933394556,0.7456336088154271,0.7365826024899863
21,0.49541653303996375,0.7456232782369145,0.7365749556221142
22,0.4967155187674191,0.7457460973370065,0.7366769840671802
23,0.49509779784990393,0.7459618916437099,0.7369383548455428
24,0.4956193780121596,0.746252295684114,0.7369965096876074
25,0.4947741355585015,0.7472669880624427,0.7382930166489172
26,0.495156181247338,0.74446854912764,0.734969559037588
27,0.49315580401731574,0.7461903122130394,0.7341514368364899
28,0.4964666343901468,0.7508746556473829,0.7398666079619232
29,0.4979105241920637,0.7452502295684114,0.7345773086836296
30,0.4952902580085008,0.7537672176308539,0.740743524774047
31,0.48997387549151544,0.7447865013774104,0.7338378263135186
32,0.49204914369013,0.7476251147842058,0.7377485482233318
33,0.4854235555166784,0.7379224058769512,0.7302528149386169
34,0.4899654838701953,0.7457908631772268,0.7402569914389578
35,0.47775974513395975,0.7523473370064279,0.7475439905504364
36,0.4796683104789775,0.7594042699724518,0.7510230319674693
37,0.4839496019741763,0.7573255280073463,0.7460156198870307
38,0.4722911258754523,0.7591092745638199,0.7487199033045999
39,0.4683192696260369,0.76918044077135,0.7587779349957557
40,0.4826557490488757,0.7717871900826447,0.7576746172815649
41,0.47874601282503293,0.758458448117539,0.7511719061885106
42,0.466675468760988,0.7702685950413223,0.7635067002197472
43,0.4498661675530931,0.7666299357208448,0.7605871824539727
44,0.4484160215310428,0.7647141873278236,0.7590042363776237
45,0.44823928890020953,0.7724311294765841,0.7666864984114374
46,0.4367086676799733,0.7687867309458218,0.7653598412433238
47,0.4359690368823383,0.7727398989898989,0.7658191665139269
48,0.4294374915568725,0.769333103764922,0.7660704944891494
49,0.42936547554057575,0.7660215794306704,0.7597865133445088
50,0.42233173468190693,0.7694065656565656,0.762882135686327
51,0.41797418633232947,0.7724724517906336,0.770065984969508
52,0.41723067507795664,0.7629993112947658,0.7606416268086469
53,0.4109127414615258,0.771644857667585,0.764337220164415
54,0.4135826492439146,0.769244719926538,0.7635497343954979
55,0.40443473406459973,0.7742975206611571,0.7692408401632016
56,0.40730237928421603,0.7717963728191002,0.7658148746820373
57,0.40115956832533295,0.7755842516069789,0.7719064792687153
58,0.40180020261070004,0.7739818640955005,0.7701961644148381
59,0.39918121630730835,0.7746349862258953,0.7708637729788923
60,0.4007421884199847,0.7749242424242424,0.7711925074881498
61,0.39867539088363235,0.7749253902662994,0.7711938558472525
62,0.4005207801642625,0.7751584022038567,0.7714815849331466
63,0.3973316524339759,0.7760835629017446,0.7724247657004529
64,0.3984630396184714,0.7756198347107437,0.7715730538358447
65,0.3989917059307513,0.7757736455463727,0.7717999407738522
66,0.3999651333560114,0.7727134986225895,0.7690951975084762
67,0.40166407985531766,0.7777410468319559,0.7742771518706429
68,0.4053274425475494,0.7795431588613407,0.7720453572939293
69,0.4019395179398682,0.7763567493112947,0.7718781892696008
70,0.40518747043350467,0.7788303489439853,0.7792120449682229
