recall,precision,threshold
1.0,0.11009982384028186,0.16966131329536438
1.0,0.1101159888415798,0.16967803239822388
1.0,0.11013215859030837,0.16979360580444336
1.0,0.11014833308855926,0.16981357336044312
1.0,0.11016451233842538,0.17025940120220184
1.0,0.11018069634200088,0.17027148604393005
1.0,0.11019688510138113,0.17043469846248627
1.0,0.11021307861866275,0.17045894265174866
1.0,0.11022927689594356,0.17049549520015717
1.0,0.11024547993532265,0.17054611444473267
1.0,0.11026168773890033,0.1706303060054779
1.0,0.11027790030877813,0.17075476050376892
1.0,0.11029411764705882,0.17091351747512817
1.0,0.11031033975584645,0.17094548046588898
1.0,0.11032656663724624,0.17094701528549194
1.0,0.11034279829336471,0.17102530598640442
1.0,0.11035903472630959,0.17107394337654114
1.0,0.11037527593818984,0.1710757166147232
1.0,0.11039152193111569,0.17114803194999695
1.0,0.11040777270719859,0.17115847766399384
1.0,0.11042402826855123,0.17124010622501373
1.0,0.11044028861728758,0.17126968502998352
1.0,0.11045655375552282,0.17129436135292053
1.0,0.1104728236853734,0.17141415178775787
1.0,0.11048909840895699,0.17146608233451843
1.0,0.11050537792839252,0.17148950695991516
1.0,0.11052166224580018,0.17164015769958496
1.0,0.1105379513633014,0.1717812716960907
1.0,0.11055424528301887,0.1719641238451004
1.0,0.11057054400707651,0.17208608984947205
1.0,0.11058684753759952,0.17213502526283264
1.0,0.11060315587671435,0.172161266207695
1.0,0.11061946902654868,0.17239806056022644
1.0,0.11063578698923145,0.1725105345249176
1.0,0.1106521097668929,0.17251601815223694
1.0,0.11066843736166446,0.17259550094604492
1.0,0.11068476977567887,0.1726033091545105
1.0,0.11070110701107011,0.17279662191867828
1.0,0.11071744906997343,0.1728997677564621
1.0,0.11073379595452532,0.17304445803165436
1.0,0.11075014766686356,0.17327509820461273
1.0,0.11076650420912716,0.1735771894454956
1.0,0.11078286558345643,0.17369651794433594
1.0,0.11079923179199291,0.17389295995235443
1.0,0.11081560283687943,0.17397566139698029
1.0,0.11083197872026009,0.17406824231147766
1.0,0.11084835944428023,0.17406891286373138
1.0,0.11086474501108648,0.1742631494998932
1.0,0.11088113542282672,0.1743311583995819
1.0,0.11089753068165016,0.17435169219970703
1.0,0.11091393078970718,0.17451363801956177
1.0,0.11093033574914954,0.17453856766223907
1.0,0.11094674556213018,0.17461277544498444
1.0,0.11096316023080337,0.17481090128421783
1.0,0.11097957975732466,0.1748608648777008
1.0,0.11099600414385082,0.17501074075698853
1.0,0.11101243339253997,0.17529016733169556
1.0,0.11102886750555144,0.1753520369529724
1.0,0.1110453064850459,0.17536741495132446
1.0,0.11106175033318526,0.17556650936603546
1.0,0.1110781990521327,0.17569886147975922
1.0,0.11109465264405273,0.17570748925209045
1.0,0.1111111111111111,0.17581406235694885
1.0,0.11112757445547489,0.17608796060085297
1.0,0.11114404267931238,0.17611509561538696
1.0,0.11116051578479325,0.17616453766822815
1.0,0.11117699377408835,0.17618165910243988
1.0,0.1111934766493699,0.17619067430496216
1.0,0.11120996441281139,0.1762474775314331
1.0,0.11122645706658757,0.1763068437576294
1.0,0.11124295461287452,0.17639018595218658
1.0,0.11125945705384958,0.1764499843120575
1.0,0.11127596439169139,0.17645002901554108
1.0,0.11129247662857991,0.17648324370384216
1.0,0.11130899376669635,0.17663346230983734
1.0,0.11132551580822324,0.17664246261119843
1.0,0.11134204275534441,0.17669542133808136
1.0,0.111358574610245,0.1767376810312271
1.0,0.11137511137511137,0.17678984999656677
1.0,0.11139165305213129,0.17686305940151215
1.0,0.11140819964349376,0.17692431807518005
1.0,0.1114247511513891,0.17697595059871674
1.0,0.11144130757800892,0.1769915521144867
1.0,0.11145786892554614,0.17705976963043213
1.0,0.111474435196195,0.17737805843353271
1.0,0.11149100639215104,0.17743206024169922
1.0,0.11150758251561106,0.1775674819946289
1.0,0.11152416356877323,0.1776122748851776
1.0,0.111540749553837,0.17768022418022156
1.0,0.11155734047300313,0.17772617936134338
1.0,0.11157393632847366,0.17789383232593536
1.0,0.11159053712245201,0.17799270153045654
1.0,0.11160714285714286,0.17812491953372955
1.0,0.1116237535347522,0.1781359612941742
1.0,0.11164036915748735,0.17817170917987823
1.0,0.11165698972755694,0.17823044955730438
1.0,0.11167361524717094,0.17835260927677155
1.0,0.11169024571854058,0.17842070758342743
1.0,0.11170688114387846,0.17843231558799744
1.0,0.11172352152539848,0.17851091921329498
1.0,0.11174016686531585,0.1785532534122467
1.0,0.11175681716584712,0.17866572737693787
