analysis_set,fpr,tpr,threshold,roc_auc,n,n_pos,n_neg
original,0.09128265336072791,0.5253378378378378,0.7669279,0.8400072089259792,3999,592,3407
original,0.09421778690930438,0.5253378378378378,0.76543975,0.8400072089259792,3999,592,3407
original,0.09421778690930438,0.527027027027027,0.76543874,0.8400072089259792,3999,592,3407
original,0.09539184032873496,0.527027027027027,0.764685,0.8400072089259792,3999,592,3407
original,0.09539184032873496,0.5304054054054054,0.7643409,0.8400072089259792,3999,592,3407
original,0.09744643381273847,0.5304054054054054,0.7628479,0.8400072089259792,3999,592,3407
original,0.09744643381273847,0.5320945945945946,0.76245236,0.8400072089259792,3999,592,3407
original,0.09803346052245378,0.5320945945945946,0.7618576,0.8400072089259792,3999,592,3407
original,0.09803346052245378,0.5337837837837838,0.7616261,0.8400072089259792,3999,592,3407
original,0.09832697387731142,0.5337837837837838,0.7615539,0.8400072089259792,3999,592,3407
original,0.09832697387731142,0.5371621621621622,0.76096994,0.8400072089259792,3999,592,3407
original,0.09979454065159965,0.5371621621621622,0.7599066,0.8400072089259792,3999,592,3407
original,0.09979454065159965,0.5405405405405406,0.7598927,0.8400072089259792,3999,592,3407
original,0.10067508071617258,0.5405405405405406,0.75944,0.8400072089259792,3999,592,3407
original,0.10067508071617258,0.5422297297297297,0.75943494,0.8400072089259792,3999,592,3407
original,0.10184913413560318,0.5422297297297297,0.75907505,0.8400072089259792,3999,592,3407
original,0.10184913413560318,0.5456081081081081,0.7588723,0.8400072089259792,3999,592,3407
original,0.1027296742001761,0.5456081081081081,0.75849646,0.8400072089259792,3999,592,3407
original,0.1033167009098914,0.5456081081081081,0.7583498,0.8400072089259792,3999,592,3407
original,0.1033167009098914,0.5472972972972973,0.75815654,0.8400072089259792,3999,592,3407
original,0.10361021426474905,0.5472972972972973,0.7581329,0.8400072089259792,3999,592,3407
original,0.10361021426474905,0.5506756756756757,0.75772023,0.8400072089259792,3999,592,3407
original,0.10478426768417963,0.5506756756756757,0.7567794,0.8400072089259792,3999,592,3407
original,0.10478426768417963,0.5523648648648649,0.7564685,0.8400072089259792,3999,592,3407
original,0.10537129439389492,0.5523648648648649,0.7560388,0.8400072089259792,3999,592,3407
original,0.10537129439389492,0.5557432432432432,0.7553506,0.8400072089259792,3999,592,3407
original,0.10625183445846786,0.5557432432432432,0.7550378,0.8400072089259792,3999,592,3407
original,0.10683886116818316,0.5557432432432432,0.7544323,0.8400072089259792,3999,592,3407
original,0.1071323745230408,0.5557432432432432,0.75404847,0.8400072089259792,3999,592,3407
original,0.1071323745230408,0.5574324324324325,0.75404555,0.8400072089259792,3999,592,3407
original,0.10801291458761374,0.5574324324324325,0.75392294,0.8400072089259792,3999,592,3407
original,0.10801291458761374,0.5591216216216216,0.7536435,0.8400072089259792,3999,592,3407
original,0.10889345465218668,0.5591216216216216,0.7530483,0.8400072089259792,3999,592,3407
original,0.10889345465218668,0.5608108108108109,0.75303775,0.8400072089259792,3999,592,3407
original,0.10918696800704432,0.5608108108108109,0.75293446,0.8400072089259792,3999,592,3407
original,0.10918696800704432,0.5625,0.752911,0.8400072089259792,3999,592,3407
original,0.10948048136190197,0.5625,0.7520286,0.8400072089259792,3999,592,3407
original,0.10948048136190197,0.5658783783783784,0.75191104,0.8400072089259792,3999,592,3407
original,0.10977399471675961,0.5658783783783784,0.7518866,0.8400072089259792,3999,592,3407
original,0.10977399471675961,0.5692567567567568,0.75101984,0.8400072089259792,3999,592,3407
original,0.11006750807161726,0.5692567567567568,0.75093204,0.8400072089259792,3999,592,3407
original,0.11006750807161726,0.5760135135135135,0.74968106,0.8400072089259792,3999,592,3407
original,0.1103610214264749,0.5760135135135135,0.74900424,0.8400072089259792,3999,592,3407
original,0.1103610214264749,0.5777027027027027,0.7485324,0.8400072089259792,3999,592,3407
original,0.11212210155562079,0.5777027027027027,0.7479329,0.8400072089259792,3999,592,3407
original,0.11212210155562079,0.5827702702702703,0.74728715,0.8400072089259792,3999,592,3407
original,0.11241561491047843,0.5827702702702703,0.74681973,0.8400072089259792,3999,592,3407
original,0.11241561491047843,0.5844594594594594,0.7466831,0.8400072089259792,3999,592,3407
original,0.11300264162019372,0.5844594594594594,0.7462447,0.8400072089259792,3999,592,3407
original,0.11300264162019372,0.5878378378378378,0.74556947,0.8400072089259792,3999,592,3407
original,0.11329615497505137,0.5878378378378378,0.74554706,0.8400072089259792,3999,592,3407
original,0.11329615497505137,0.589527027027027,0.74528277,0.8400072089259792,3999,592,3407
original,0.1141766950396243,0.589527027027027,0.7448114,0.8400072089259792,3999,592,3407
original,0.1141766950396243,0.5929054054054054,0.7444632,0.8400072089259792,3999,592,3407
original,0.11447020839448195,0.5929054054054054,0.74446225,0.8400072089259792,3999,592,3407
original,0.11447020839448195,0.5945945945945946,0.74424595,0.8400072089259792,3999,592,3407
original,0.11505723510419724,0.5945945945945946,0.744043,0.8400072089259792,3999,592,3407
original,0.11593777516877019,0.5945945945945946,0.7431344,0.8400072089259792,3999,592,3407
original,0.11593777516877019,0.5962837837837838,0.7430968,0.8400072089259792,3999,592,3407
original,0.11652480187848548,0.5962837837837838,0.7425021,0.8400072089259792,3999,592,3407
original,0.11652480187848548,0.6030405405405406,0.74204063,0.8400072089259792,3999,592,3407
original,0.11681831523334311,0.6030405405405406,0.74200034,0.8400072089259792,3999,592,3407
original,0.1174053419430584,0.6030405405405406,0.74189925,0.8400072089259792,3999,592,3407
original,0.11769885529791606,0.6030405405405406,0.7413707,0.8400072089259792,3999,592,3407
original,0.11828588200763135,0.6030405405405406,0.74098414,0.8400072089259792,3999,592,3407
original,0.12034047549163487,0.6030405405405406,0.73958737,0.8400072089259792,3999,592,3407
original,0.12034047549163487,0.6047297297297297,0.7393128,0.8400072089259792,3999,592,3407
original,0.12092750220135016,0.6047297297297297,0.7390004,0.8400072089259792,3999,592,3407
original,0.12092750220135016,0.606418918918919,0.73855734,0.8400072089259792,3999,592,3407
original,0.12151452891106546,0.606418918918919,0.7383029,0.8400072089259792,3999,592,3407
original,0.12151452891106546,0.6081081081081081,0.7381538,0.8400072089259792,3999,592,3407
original,0.1218080422659231,0.6081081081081081,0.7381281,0.8400072089259792,3999,592,3407
original,0.1218080422659231,0.6097972972972973,0.73774105,0.8400072089259792,3999,592,3407
original,0.12239506897563839,0.6097972972972973,0.73759854,0.8400072089259792,3999,592,3407
original,0.12239506897563839,0.6131756756756757,0.73654723,0.8400072089259792,3999,592,3407
original,0.12268858233049604,0.6131756756756757,0.73649645,0.8400072089259792,3999,592,3407
original,0.12268858233049604,0.6148648648648649,0.73627126,0.8400072089259792,3999,592,3407
original,0.12298209568535369,0.6148648648648649,0.7360264,0.8400072089259792,3999,592,3407
original,0.12298209568535369,0.6182432432432432,0.7356362,0.8400072089259792,3999,592,3407
original,0.12327560904021133,0.6182432432432432,0.73559505,0.8400072089259792,3999,592,3407
original,0.12327560904021133,0.6199324324324325,0.73558605,0.8400072089259792,3999,592,3407
original,0.12386263574992662,0.6199324324324325,0.7348882,0.8400072089259792,3999,592,3407
original,0.12386263574992662,0.6216216216216216,0.73488605,0.8400072089259792,3999,592,3407
original,0.12797182271793367,0.6216216216216216,0.7316226,0.8400072089259792,3999,592,3407
original,0.12797182271793367,0.6233108108108109,0.73151505,0.8400072089259792,3999,592,3407
original,0.12914587613736425,0.6233108108108109,0.73076046,0.8400072089259792,3999,592,3407
original,0.12914587613736425,0.6266891891891891,0.730676,0.8400072089259792,3999,592,3407
original,0.13031992955679483,0.6266891891891891,0.73004377,0.8400072089259792,3999,592,3407
original,0.13031992955679483,0.6283783783783784,0.7298789,0.8400072089259792,3999,592,3407
original,0.13237452304079836,0.6283783783783784,0.7283274,0.8400072089259792,3999,592,3407
original,0.13237452304079836,0.6300675675675675,0.7282091,0.8400072089259792,3999,592,3407
original,0.1332550631053713,0.6300675675675675,0.72783655,0.8400072089259792,3999,592,3407
original,0.1332550631053713,0.6317567567567568,0.72776294,0.8400072089259792,3999,592,3407
original,0.13413560316994425,0.6317567567567568,0.7274896,0.8400072089259792,3999,592,3407
original,0.13413560316994425,0.6334459459459459,0.7272203,0.8400072089259792,3999,592,3407
original,0.13501614323451716,0.6334459459459459,0.7268511,0.8400072089259792,3999,592,3407
original,0.13501614323451716,0.6351351351351351,0.7266906,0.8400072089259792,3999,592,3407
original,0.13619019665394774,0.6351351351351351,0.7256772,0.8400072089259792,3999,592,3407
original,0.13619019665394774,0.6385135135135135,0.72556746,0.8400072089259792,3999,592,3407
original,0.13736425007337835,0.6385135135135135,0.7249721,0.8400072089259792,3999,592,3407
original,0.13736425007337835,0.6402027027027027,0.7244371,0.8400072089259792,3999,592,3407
original,0.1391253302025242,0.6402027027027027,0.72285265,0.8400072089259792,3999,592,3407
original,0.1391253302025242,0.6418918918918919,0.7225991,0.8400072089259792,3999,592,3407
original,0.13941884355738185,0.6418918918918919,0.7225889,0.8400072089259792,3999,592,3407
original,0.13941884355738185,0.643581081081081,0.72235763,0.8400072089259792,3999,592,3407
original,0.13971235691223952,0.643581081081081,0.7221749,0.8400072089259792,3999,592,3407
original,0.13971235691223952,0.6469594594594594,0.72158504,0.8400072089259792,3999,592,3407
original,0.1408864103316701,0.6469594594594594,0.72122324,0.8400072089259792,3999,592,3407
original,0.1408864103316701,0.6486486486486487,0.72079635,0.8400072089259792,3999,592,3407
original,0.14176695039624304,0.6486486486486487,0.71998924,0.8400072089259792,3999,592,3407
original,0.14176695039624304,0.6503378378378378,0.71987414,0.8400072089259792,3999,592,3407
original,0.14235397710595832,0.6503378378378378,0.7194052,0.8400072089259792,3999,592,3407
original,0.14235397710595832,0.652027027027027,0.71896017,0.8400072089259792,3999,592,3407
original,0.14264749046081596,0.652027027027027,0.71871364,0.8400072089259792,3999,592,3407
original,0.14264749046081596,0.6537162162162162,0.7185906,0.8400072089259792,3999,592,3407
original,0.14294100381567362,0.6537162162162162,0.7184421,0.8400072089259792,3999,592,3407
original,0.14294100381567362,0.6554054054054054,0.7183424,0.8400072089259792,3999,592,3407
original,0.14499559729967715,0.6554054054054054,0.71626425,0.8400072089259792,3999,592,3407
original,0.14499559729967715,0.6587837837837838,0.7159804,0.8400072089259792,3999,592,3407
original,0.1452891106545348,0.6587837837837838,0.71590006,0.8400072089259792,3999,592,3407
original,0.14587613736425006,0.6587837837837838,0.7158028,0.8400072089259792,3999,592,3407
original,0.14587613736425006,0.660472972972973,0.7157166,0.8400072089259792,3999,592,3407
original,0.14616965071910773,0.660472972972973,0.7156878,0.8400072089259792,3999,592,3407
original,0.14616965071910773,0.6621621621621622,0.71489906,0.8400072089259792,3999,592,3407
original,0.1473437041385383,0.6621621621621622,0.71411884,0.8400072089259792,3999,592,3407
original,0.1473437041385383,0.6638513513513513,0.71400994,0.8400072089259792,3999,592,3407
original,0.14881127091282653,0.6638513513513513,0.7128515,0.8400072089259792,3999,592,3407
original,0.14881127091282653,0.6655405405405406,0.7127375,0.8400072089259792,3999,592,3407
original,0.1511593777516877,0.6655405405405406,0.7104864,0.8400072089259792,3999,592,3407
original,0.1511593777516877,0.6722972972972973,0.70994896,0.8400072089259792,3999,592,3407
original,0.15203991781626064,0.6722972972972973,0.7096015,0.8400072089259792,3999,592,3407
original,0.15203991781626064,0.6790540540540541,0.70898354,0.8400072089259792,3999,592,3407
original,0.15262694452597594,0.6790540540540541,0.7084363,0.8400072089259792,3999,592,3407
original,0.15262694452597594,0.6807432432432432,0.70782304,0.8400072089259792,3999,592,3407
original,0.15321397123569122,0.6807432432432432,0.70759946,0.8400072089259792,3999,592,3407
original,0.15321397123569122,0.6824324324324325,0.70759493,0.8400072089259792,3999,592,3407
original,0.15380099794540653,0.6824324324324325,0.70749557,0.8400072089259792,3999,592,3407
original,0.15380099794540653,0.6841216216216216,0.7073689,0.8400072089259792,3999,592,3407
original,0.1543880246551218,0.6841216216216216,0.70667565,0.8400072089259792,3999,592,3407
original,0.1549750513648371,0.6841216216216216,0.70603335,0.8400072089259792,3999,592,3407
original,0.15526856471969475,0.6841216216216216,0.70595986,0.8400072089259792,3999,592,3407
original,0.15526856471969475,0.6858108108108109,0.7058108,0.8400072089259792,3999,592,3407
original,0.1576166715585559,0.6858108108108109,0.7040822,0.8400072089259792,3999,592,3407
original,0.15820369826827121,0.6858108108108109,0.7038735,0.8400072089259792,3999,592,3407
original,0.1587907249779865,0.6858108108108109,0.7033617,0.8400072089259792,3999,592,3407
original,0.1593777516877018,0.6858108108108109,0.70316386,0.8400072089259792,3999,592,3407
original,0.1593777516877018,0.6875,0.7027533,0.8400072089259792,3999,592,3407
original,0.16055180510713238,0.6875,0.7020397,0.8400072089259792,3999,592,3407
original,0.16055180510713238,0.6891891891891891,0.7018775,0.8400072089259792,3999,592,3407
original,0.16495450542999707,0.6891891891891891,0.69911665,0.8400072089259792,3999,592,3407
original,0.16495450542999707,0.6925675675675675,0.6984606,0.8400072089259792,3999,592,3407
original,0.16554153213971234,0.6925675675675675,0.69751924,0.8400072089259792,3999,592,3407
original,0.16612855884942765,0.6925675675675675,0.69719243,0.8400072089259792,3999,592,3407
original,0.16906369239800412,0.6925675675675675,0.69482434,0.8400072089259792,3999,592,3407
original,0.16906369239800412,0.6976351351351351,0.69401646,0.8400072089259792,3999,592,3407
original,0.17053125917229234,0.6976351351351351,0.6932446,0.8400072089259792,3999,592,3407
original,0.17053125917229234,0.6993243243243243,0.6930219,0.8400072089259792,3999,592,3407
original,0.17111828588200764,0.6993243243243243,0.69293165,0.8400072089259792,3999,592,3407
original,0.17141179923686528,0.6993243243243243,0.6926037,0.8400072089259792,3999,592,3407
original,0.17141179923686528,0.7010135135135135,0.6924831,0.8400072089259792,3999,592,3407
original,0.17170531259172292,0.7010135135135135,0.6922569,0.8400072089259792,3999,592,3407
original,0.17170531259172292,0.7027027027027027,0.6922476,0.8400072089259792,3999,592,3407
original,0.17258585265629586,0.7027027027027027,0.69202065,0.8400072089259792,3999,592,3407
original,0.17258585265629586,0.7043918918918919,0.69182754,0.8400072089259792,3999,592,3407
original,0.17258585265629586,0.7077702702702703,0.69131947,0.8400072089259792,3999,592,3407
original,0.1728793660111535,0.7077702702702703,0.6911844,0.8400072089259792,3999,592,3407
original,0.1728793660111535,0.7094594594594594,0.69099796,0.8400072089259792,3999,592,3407
original,0.17405341943058408,0.7094594594594594,0.6902089,0.8400072089259792,3999,592,3407
original,0.1746404461402994,0.7094594594594594,0.6900244,0.8400072089259792,3999,592,3407
original,0.1746404461402994,0.7128378378378378,0.68962747,0.8400072089259792,3999,592,3407
original,0.17522747285001466,0.7128378378378378,0.6895261,0.8400072089259792,3999,592,3407
original,0.17522747285001466,0.714527027027027,0.6893705,0.8400072089259792,3999,592,3407
original,0.17552098620487233,0.714527027027027,0.6892204,0.8400072089259792,3999,592,3407
original,0.17552098620487233,0.7162162162162162,0.68917155,0.8400072089259792,3999,592,3407
original,0.1766950396243029,0.7162162162162162,0.6882483,0.8400072089259792,3999,592,3407
original,0.1766950396243029,0.7212837837837838,0.6880887,0.8400072089259792,3999,592,3407
original,0.17698855297916055,0.7212837837837838,0.68743676,0.8400072089259792,3999,592,3407
original,0.17698855297916055,0.722972972972973,0.6873921,0.8400072089259792,3999,592,3407
original,0.17816260639859113,0.722972972972973,0.68667746,0.8400072089259792,3999,592,3407
original,0.17816260639859113,0.7263513513513513,0.6865852,0.8400072089259792,3999,592,3407
original,0.18021719988259466,0.7263513513513513,0.6856713,0.8400072089259792,3999,592,3407
original,0.18021719988259466,0.7280405405405406,0.6853552,0.8400072089259792,3999,592,3407
original,0.18080422659230996,0.7280405405405406,0.68508077,0.8400072089259792,3999,592,3407
original,0.18080422659230996,0.731418918918919,0.6847129,0.8400072089259792,3999,592,3407
original,0.18227179336659818,0.731418918918919,0.6836126,0.8400072089259792,3999,592,3407
original,0.18227179336659818,0.7331081081081081,0.6836084,0.8400072089259792,3999,592,3407
original,0.18285882007631346,0.7331081081081081,0.6832328,0.8400072089259792,3999,592,3407
original,0.18285882007631346,0.7347972972972973,0.6831738,0.8400072089259792,3999,592,3407
original,0.18315233343117113,0.7347972972972973,0.6830287,0.8400072089259792,3999,592,3407
original,0.18315233343117113,0.7364864864864865,0.68301237,0.8400072089259792,3999,592,3407
original,0.1837393601408864,0.7364864864864865,0.68297017,0.8400072089259792,3999,592,3407
original,0.1837393601408864,0.7381756756756757,0.68257344,0.8400072089259792,3999,592,3407
original,0.1855004402700323,0.7381756756756757,0.68172413,0.8400072089259792,3999,592,3407
original,0.1855004402700323,0.7398648648648649,0.6813724,0.8400072089259792,3999,592,3407
original,0.1869680070443205,0.7398648648648649,0.68034863,0.8400072089259792,3999,592,3407
original,0.1869680070443205,0.7415540540540541,0.68028414,0.8400072089259792,3999,592,3407
original,0.1887290871734664,0.7415540540540541,0.67889166,0.8400072089259792,3999,592,3407
original,0.1887290871734664,0.7432432432432432,0.6788255,0.8400072089259792,3999,592,3407
original,0.18902260052832404,0.7432432432432432,0.67882115,0.8400072089259792,3999,592,3407
original,0.18902260052832404,0.7466216216216216,0.6785666,0.8400072089259792,3999,592,3407
original,0.199002054593484,0.7466216216216216,0.67161846,0.8400072089259792,3999,592,3407
original,0.199002054593484,0.7483108108108109,0.6715177,0.8400072089259792,3999,592,3407
original,0.20164367478720283,0.7483108108108109,0.6696261,0.8400072089259792,3999,592,3407
original,0.20164367478720283,0.75,0.66942286,0.8400072089259792,3999,592,3407
original,0.2028177282066334,0.75,0.66790414,0.8400072089259792,3999,592,3407
original,0.2028177282066334,0.7516891891891891,0.66785836,0.8400072089259792,3999,592,3407
original,0.20692691517464046,0.7516891891891891,0.6645589,0.8400072089259792,3999,592,3407
original,0.20692691517464046,0.7533783783783784,0.6643086,0.8400072089259792,3999,592,3407
original,0.20898150865864396,0.7533783783783784,0.66265625,0.8400072089259792,3999,592,3407
original,0.20898150865864396,0.7550675675675675,0.6623316,0.8400072089259792,3999,592,3407
original,0.21015556207807456,0.7550675675675675,0.6618886,0.8400072089259792,3999,592,3407
original,0.21074258878778984,0.7550675675675675,0.66184306,0.8400072089259792,3999,592,3407
original,0.21103610214264748,0.7550675675675675,0.66125286,0.8400072089259792,3999,592,3407
original,0.21103610214264748,0.7567567567567568,0.6612134,0.8400072089259792,3999,592,3407
original,0.21132961549750515,0.7567567567567568,0.66119957,0.8400072089259792,3999,592,3407
original,0.21132961549750515,0.7584459459459459,0.66116494,0.8400072089259792,3999,592,3407
original,0.21191664220722042,0.7584459459459459,0.6608912,0.8400072089259792,3999,592,3407
original,0.21191664220722042,0.7601351351351351,0.6607308,0.8400072089259792,3999,592,3407
original,0.21279718227179337,0.7601351351351351,0.660272,0.8400072089259792,3999,592,3407
original,0.21279718227179337,0.7618243243243243,0.6602403,0.8400072089259792,3999,592,3407
original,0.21573231582036984,0.7618243243243243,0.6588863,0.8400072089259792,3999,592,3407
original,0.21573231582036984,0.7635135135135135,0.65845007,0.8400072089259792,3999,592,3407
original,0.21719988259465806,0.7635135135135135,0.6567335,0.8400072089259792,3999,592,3407
original,0.21719988259465806,0.7652027027027027,0.65664077,0.8400072089259792,3999,592,3407
original,0.21954798943351922,0.7652027027027027,0.65383846,0.8400072089259792,3999,592,3407
original,0.21954798943351922,0.7668918918918919,0.6534223,0.8400072089259792,3999,592,3407
original,0.22013501614323452,0.7668918918918919,0.65319324,0.8400072089259792,3999,592,3407
original,0.22013501614323452,0.768581081081081,0.65318304,0.8400072089259792,3999,592,3407
original,0.2207220428529498,0.768581081081081,0.65253776,0.8400072089259792,3999,592,3407
original,0.2207220428529498,0.7719594594594594,0.652376,0.8400072089259792,3999,592,3407
original,0.22483122982095685,0.7719594594594594,0.6500729,0.8400072089259792,3999,592,3407
original,0.22541825653067216,0.7719594594594594,0.65000546,0.8400072089259792,3999,592,3407
original,0.22659230995010274,0.7719594594594594,0.64964575,0.8400072089259792,3999,592,3407
original,0.22659230995010274,0.7736486486486487,0.64928406,0.8400072089259792,3999,592,3407
original,0.22805987672439096,0.7736486486486487,0.6481209,0.8400072089259792,3999,592,3407
original,0.22864690343410626,0.7736486486486487,0.64795,0.8400072089259792,3999,592,3407
original,0.2333431171118286,0.7736486486486487,0.6451388,0.8400072089259792,3999,592,3407
original,0.23393014382154387,0.7736486486486487,0.6451069,0.8400072089259792,3999,592,3407
original,0.23774581743469328,0.7736486486486487,0.6428307,0.8400072089259792,3999,592,3407
original,0.23833284414440858,0.7736486486486487,0.64276123,0.8400072089259792,3999,592,3407
original,0.24068095098326975,0.7736486486486487,0.6409606,0.8400072089259792,3999,592,3407
original,0.24068095098326975,0.7753378378378378,0.6409128,0.8400072089259792,3999,592,3407
original,0.24126797769298503,0.7753378378378378,0.6403924,0.8400072089259792,3999,592,3407
original,0.24126797769298503,0.7787162162162162,0.6402825,0.8400072089259792,3999,592,3407
original,0.24214851775755797,0.7787162162162162,0.63970554,0.8400072089259792,3999,592,3407
original,0.24214851775755797,0.7804054054054054,0.63967663,0.8400072089259792,3999,592,3407
original,0.2436160845318462,0.7804054054054054,0.6389853,0.8400072089259792,3999,592,3407
original,0.2442031112415615,0.7804054054054054,0.63816655,0.8400072089259792,3999,592,3407
original,0.2442031112415615,0.7820945945945946,0.63814723,0.8400072089259792,3999,592,3407
original,0.24596419137070738,0.7820945945945946,0.63755566,0.8400072089259792,3999,592,3407
original,0.24596419137070738,0.7837837837837838,0.6375407,0.8400072089259792,3999,592,3407
original,0.2506604050484297,0.7837837837837838,0.6348197,0.8400072089259792,3999,592,3407
original,0.2506604050484297,0.7871621621621622,0.633798,0.8400072089259792,3999,592,3407
original,0.2544760786615791,0.7871621621621622,0.6303574,0.8400072089259792,3999,592,3407
original,0.2544760786615791,0.7888513513513513,0.6303328,0.8400072089259792,3999,592,3407
original,0.2571176988552979,0.7888513513513513,0.62897193,0.8400072089259792,3999,592,3407
original,0.2571176988552979,0.7905405405405406,0.62872416,0.8400072089259792,3999,592,3407
original,0.25858526562958617,0.7905405405405406,0.6280061,0.8400072089259792,3999,592,3407
original,0.25917229233930145,0.7905405405405406,0.6279069,0.8400072089259792,3999,592,3407
original,0.2621074258878779,0.7905405405405406,0.62630534,0.8400072089259792,3999,592,3407
original,0.2621074258878779,0.7922297297297297,0.6261718,0.8400072089259792,3999,592,3407
original,0.2635749926621661,0.7922297297297297,0.62542045,0.8400072089259792,3999,592,3407
original,0.26416201937188144,0.7922297297297297,0.6253303,0.8400072089259792,3999,592,3407
original,0.2650425594364544,0.7922297297297297,0.6241625,0.8400072089259792,3999,592,3407
original,0.2650425594364544,0.793918918918919,0.62394714,0.8400072089259792,3999,592,3407
original,0.26768417963017316,0.793918918918919,0.62229073,0.8400072089259792,3999,592,3407
original,0.2682712063398885,0.793918918918919,0.6222711,0.8400072089259792,3999,592,3407
original,0.27091282653360726,0.793918918918919,0.62113523,0.8400072089259792,3999,592,3407
original,0.27091282653360726,0.7956081081081081,0.6210937,0.8400072089259792,3999,592,3407
original,0.27414147343704137,0.7956081081081081,0.6198225,0.8400072089259792,3999,592,3407
original,0.27414147343704137,0.7972972972972973,0.6197999,0.8400072089259792,3999,592,3407
original,0.2747285001467567,0.7972972972972973,0.61954266,0.8400072089259792,3999,592,3407
original,0.2747285001467567,0.7989864864864865,0.61896884,0.8400072089259792,3999,592,3407
original,0.2761960669210449,0.7989864864864865,0.6185134,0.8400072089259792,3999,592,3407
original,0.2761960669210449,0.8006756756756757,0.61842954,0.8400072089259792,3999,592,3407
original,0.27648958027590254,0.8006756756756757,0.61823803,0.8400072089259792,3999,592,3407
original,0.27648958027590254,0.8023648648648649,0.6179111,0.8400072089259792,3999,592,3407
original,0.27795714705019076,0.8023648648648649,0.6172507,0.8400072089259792,3999,592,3407
original,0.27795714705019076,0.8040540540540541,0.616902,0.8400072089259792,3999,592,3407
original,0.27942471382447903,0.8040540540540541,0.61643076,0.8400072089259792,3999,592,3407
original,0.27942471382447903,0.8057432432432432,0.616413,0.8400072089259792,3999,592,3407
original,0.28147930730848253,0.8057432432432432,0.61521614,0.8400072089259792,3999,592,3407
original,0.28147930730848253,0.8074324324324325,0.6151192,0.8400072089259792,3999,592,3407
original,0.2832403874376284,0.8074324324324325,0.61368847,0.8400072089259792,3999,592,3407
original,0.2832403874376284,0.8108108108108109,0.6134861,0.8400072089259792,3999,592,3407
original,0.2850014675667743,0.8108108108108109,0.6127745,0.8400072089259792,3999,592,3407
original,0.2850014675667743,0.8125,0.6127485,0.8400072089259792,3999,592,3407
original,0.28734957440563547,0.8125,0.61146617,0.8400072089259792,3999,592,3407
original,0.28734957440563547,0.8141891891891891,0.6109508,0.8400072089259792,3999,592,3407
original,0.2888171411799237,0.8141891891891891,0.6105436,0.8400072089259792,3999,592,3407
original,0.2888171411799237,0.8158783783783784,0.6100977,0.8400072089259792,3999,592,3407
original,0.28969768124449663,0.8158783783783784,0.6097411,0.8400072089259792,3999,592,3407
original,0.28969768124449663,0.8175675675675675,0.60934436,0.8400072089259792,3999,592,3407
original,0.2908717346639272,0.8175675675675675,0.60900515,0.8400072089259792,3999,592,3407
original,0.2908717346639272,0.8192567567567568,0.60892475,0.8400072089259792,3999,592,3407
original,0.2920457880833578,0.8192567567567568,0.60834396,0.8400072089259792,3999,592,3407
original,0.2920457880833578,0.8209459459459459,0.6083418,0.8400072089259792,3999,592,3407
original,0.29233930143821546,0.8209459459459459,0.608269,0.8400072089259792,3999,592,3407
original,0.29233930143821546,0.8226351351351351,0.6082585,0.8400072089259792,3999,592,3407
original,0.29292632814793074,0.8226351351351351,0.6081428,0.8400072089259792,3999,592,3407
original,0.29292632814793074,0.8243243243243243,0.6080461,0.8400072089259792,3999,592,3407
original,0.2932198415027884,0.8243243243243243,0.6078995,0.8400072089259792,3999,592,3407
original,0.2938068682125037,0.8243243243243243,0.6078445,0.8400072089259792,3999,592,3407
original,0.2941003815673613,0.8243243243243243,0.60784227,0.8400072089259792,3999,592,3407
original,0.2941003815673613,0.8260135135135135,0.6078362,0.8400072089259792,3999,592,3407
original,0.29498092163193423,0.8260135135135135,0.60706854,0.8400072089259792,3999,592,3407
original,0.29498092163193423,0.8277027027027027,0.6070682,0.8400072089259792,3999,592,3407
original,0.2958614616965072,0.8277027027027027,0.60671014,0.8400072089259792,3999,592,3407
original,0.2958614616965072,0.8293918918918919,0.6063225,0.8400072089259792,3999,592,3407
original,0.2964484884062225,0.8293918918918919,0.60598195,0.8400072089259792,3999,592,3407
original,0.2964484884062225,0.831081081081081,0.60585284,0.8400072089259792,3999,592,3407
original,0.2987965952450837,0.831081081081081,0.60446984,0.8400072089259792,3999,592,3407
original,0.2987965952450837,0.8327702702702703,0.6040935,0.8400072089259792,3999,592,3407
original,0.3005576753742295,0.8327702702702703,0.602435,0.8400072089259792,3999,592,3407
original,0.30143821543880245,0.8327702702702703,0.6024184,0.8400072089259792,3999,592,3407
original,0.3017317287936601,0.8327702702702703,0.6014641,0.8400072089259792,3999,592,3407
original,0.3017317287936601,0.8344594594594594,0.6013881,0.8400072089259792,3999,592,3407
original,0.30319929556794833,0.8344594594594594,0.6005725,0.8400072089259792,3999,592,3407
original,0.3037863222776636,0.8344594594594594,0.6002507,0.8400072089259792,3999,592,3407
original,0.30437334898737894,0.8344594594594594,0.59996593,0.8400072089259792,3999,592,3407
original,0.30437334898737894,0.839527027027027,0.5995374,0.8400072089259792,3999,592,3407
original,0.3061344291165248,0.839527027027027,0.5987848,0.8400072089259792,3999,592,3407
original,0.3061344291165248,0.8412162162162162,0.59861636,0.8400072089259792,3999,592,3407
original,0.3070149691810977,0.8412162162162162,0.59806836,0.8400072089259792,3999,592,3407
original,0.30760199589081305,0.8412162162162162,0.5980226,0.8400072089259792,3999,592,3407
original,0.30789550924567066,0.8412162162162162,0.5979291,0.8400072089259792,3999,592,3407
