fpr,tpr,threshold
0.0,0.0,inf
0.000293513354857646,0.0,0.83617926
0.000587026709715292,0.0,0.83549756
0.000587026709715292,0.0016891891891891893,0.8342463
0.001174053419430584,0.0016891891891891893,0.82687676
0.001174053419430584,0.0033783783783783786,0.81685966
0.0014675667742882301,0.0033783783783783786,0.81252635
0.0014675667742882301,0.006756756756756757,0.81112725
0.002054593484003522,0.006756756756756757,0.80688286
0.002054593484003522,0.008445945945945946,0.80381656
0.003228646903434106,0.008445945945945946,0.80018055
0.003228646903434106,0.013513513513513514,0.79624975
0.0035221602582917524,0.013513513513513514,0.7962204
0.0035221602582917524,0.018581081081081082,0.7930306
0.004989727032579982,0.018581081081081082,0.7897016
0.004989727032579982,0.02195945945945946,0.7892617
0.0058702670971529205,0.02195945945945946,0.78775984
0.0058702670971529205,0.02364864864864865,0.7864356
0.006163780452010567,0.02364864864864865,0.78392446
0.006163780452010567,0.02702702702702703,0.7837213
0.0067508071617258586,0.02702702702702703,0.78237593
0.0067508071617258586,0.033783783783783786,0.7807689
0.007631347226298797,0.033783783783783786,0.7801318
0.007631347226298797,0.03547297297297297,0.7800473
0.009098914000587027,0.03547297297297297,0.7785208
0.009098914000587027,0.03885135135135135,0.77796835
0.009392427355444672,0.03885135135135135,0.77716655
0.009392427355444672,0.04560810810810811,0.7765753
0.00968594071030232,0.04560810810810811,0.7758822
0.00968594071030232,0.0472972972972973,0.7751106
0.009979454065159965,0.0472972972972973,0.77502435
0.009979454065159965,0.048986486486486486,0.77491236
0.010859994129732903,0.048986486486486486,0.7738696
0.010859994129732903,0.052364864864864864,0.7730425
0.011153507484590548,0.052364864864864864,0.7724073
0.011153507484590548,0.05574324324324324,0.7700931
0.011447020839448195,0.05574324324324324,0.7692665
0.011447020839448195,0.060810810810810814,0.7681429
0.011740534194305841,0.060810810810810814,0.76770246
0.011740534194305841,0.06925675675675676,0.7662351
0.012034047549163486,0.06925675675675676,0.7661853
0.012034047549163486,0.07432432432432433,0.7656132
0.012621074258878779,0.07432432432432433,0.7643249
0.012621074258878779,0.0777027027027027,0.76287997
0.012914587613736424,0.0777027027027027,0.762063
0.013501614323451717,0.0777027027027027,0.76201266
0.013501614323451717,0.10135135135135136,0.7581836
0.013795127678309363,0.10135135135135136,0.7581508
0.013795127678309363,0.11148648648648649,0.7566892
0.01408864103316701,0.11148648648648649,0.75665414
0.01408864103316701,0.11824324324324324,0.7559183
0.0146756677428823,0.11824324324324324,0.75536907
0.0146756677428823,0.12162162162162163,0.7551892
0.014969181097739948,0.12162162162162163,0.7549554
0.014969181097739948,0.12331081081081081,0.75462705
0.015262694452597593,0.12331081081081081,0.7544859
0.015262694452597593,0.1266891891891892,0.75421095
0.015556207807455239,0.1266891891891892,0.75414807
0.015556207807455239,0.12837837837837837,0.7541275
0.015849721162312886,0.12837837837837837,0.7538228
0.015849721162312886,0.13513513513513514,0.7535273
0.01614323451717053,0.13513513513513514,0.75333583
0.01614323451717053,0.13682432432432431,0.752934
0.017023774581743468,0.13682432432432431,0.7523714
0.017023774581743468,0.14527027027027026,0.7513347
0.017317287936601117,0.14527027027027026,0.7511288
0.017317287936601117,0.14864864864864866,0.74995077
0.018197828001174053,0.14864864864864866,0.7495263
0.018197828001174053,0.19087837837837837,0.74361974
0.018784854710889344,0.19087837837837837,0.743466
0.018784854710889344,0.19594594594594594,0.7429914
0.019078368065746993,0.19594594594594594,0.74284226
0.019078368065746993,0.20439189189189189,0.7418901
0.01995890813031993,0.20439189189189189,0.74118084
0.01995890813031993,0.20777027027027026,0.74108016
0.020252421485177575,0.20777027027027026,0.7410152
0.020252421485177575,0.20945945945945946,0.74060595
