fpr,tpr,threshold
0.23824451410658307,0.6928746928746928,0.61625147
0.23824451410658307,0.6953316953316954,0.6161088
0.24529780564263323,0.6953316953316954,0.6119466
0.24529780564263323,0.7002457002457002,0.61183417
0.2468652037617555,0.7002457002457002,0.61147094
0.2468652037617555,0.7027027027027027,0.6111194
0.25156739811912227,0.7027027027027027,0.60937685
0.25156739811912227,0.7051597051597052,0.60929716
0.25235109717868337,0.7051597051597052,0.6084703
0.25235109717868337,0.7125307125307125,0.60728973
0.256269592476489,0.7125307125307125,0.60514927
0.256269592476489,0.714987714987715,0.60503185
0.25940438871473354,0.714987714987715,0.6037989
0.25940438871473354,0.7174447174447175,0.6032171
0.26489028213166144,0.7174447174447175,0.60186523
0.26489028213166144,0.7223587223587223,0.6016443
0.2719435736677116,0.7223587223587223,0.59988356
0.2719435736677116,0.7272727272727273,0.59977925
0.27507836990595613,0.7272727272727273,0.59842205
0.27507836990595613,0.7297297297297297,0.59836555
0.27899686520376177,0.7297297297297297,0.59652424
0.27899686520376177,0.7346437346437347,0.59621453
0.28134796238244514,0.7346437346437347,0.5952753
0.28134796238244514,0.7371007371007371,0.5951483
0.28605015673981193,0.7371007371007371,0.5931692
0.28605015673981193,0.742014742014742,0.5925523
0.28761755485893414,0.742014742014742,0.5920186
0.28761755485893414,0.7469287469287469,0.5918143
0.2891849529780564,0.7469287469287469,0.5917115
0.2962382445141066,0.7469287469287469,0.5901091
0.2962382445141066,0.7493857493857494,0.5898223
0.29780564263322884,0.7493857493857494,0.589638
0.29780564263322884,0.7518427518427518,0.5892143
0.3001567398119122,0.7518427518427518,0.5870464
0.3001567398119122,0.7542997542997543,0.58679104
0.3017241379310345,0.7542997542997543,0.58614594
0.3017241379310345,0.7567567567567568,0.58613956
0.3072100313479624,0.7567567567567568,0.5839263
0.3072100313479624,0.7592137592137592,0.5838518
0.311128526645768,0.7592137592137592,0.5820298
0.311128526645768,0.7641277641277642,0.58149266
0.31426332288401254,0.7641277641277642,0.58094233
0.31426332288401254,0.769041769041769,0.5807035
0.31739811912225707,0.769041769041769,0.57865286
0.31739811912225707,0.7714987714987716,0.5783645
0.31896551724137934,0.7714987714987716,0.57795805
0.31896551724137934,0.773955773955774,0.57784575
0.31974921630094044,0.773955773955774,0.5777208
0.31974921630094044,0.7764127764127764,0.5775783
0.32445141065830724,0.7764127764127764,0.5763104
0.32445141065830724,0.7813267813267813,0.57619476
0.32601880877742945,0.7813267813267813,0.57606626
0.32601880877742945,0.7837837837837838,0.5760464
0.3275862068965517,0.7837837837837838,0.5755612
0.3275862068965517,0.7862407862407862,0.57478416
0.33072100313479624,0.7862407862407862,0.57444954
0.33072100313479624,0.7886977886977887,0.5740732
0.3330721003134796,0.7886977886977887,0.5733496
0.3330721003134796,0.7936117936117936,0.5726984
0.3338557993730408,0.7936117936117936,0.5726466
0.335423197492163,0.7936117936117936,0.57220864
0.3409090909090909,0.7936117936117936,0.5705502
0.3409090909090909,0.7960687960687961,0.57026446
0.3440438871473354,0.7960687960687961,0.56972945
0.3440438871473354,0.800982800982801,0.5696401
0.3456112852664577,0.800982800982801,0.56958187
0.3456112852664577,0.8034398034398035,0.56952494
0.3510971786833856,0.8034398034398035,0.56780535
0.3510971786833856,0.8058968058968059,0.5674404
0.359717868338558,0.8058968058968059,0.5658263
0.359717868338558,0.8083538083538083,0.5654522
0.3612852664576803,0.8083538083538083,0.5653845
0.3612852664576803,0.8108108108108109,0.565099
0.3628526645768025,0.8108108108108109,0.56432205
0.3628526645768025,0.8132678132678133,0.5641686
0.36442006269592475,0.8132678132678133,0.563398
0.36442006269592475,0.8157248157248157,0.56283146
0.3706896551724138,0.8157248157248157,0.5598798
0.3706896551724138,0.8181818181818182,0.5597423
0.3730407523510972,0.8181818181818182,0.5593416
0.3730407523510972,0.8206388206388207,0.5593058
0.3738244514106583,0.8206388206388207,0.559034
0.3738244514106583,0.8230958230958231,0.55901426
0.38087774294670845,0.8230958230958231,0.5569563
0.38087774294670845,0.8255528255528255,0.55642766
0.3981191222570533,0.8255528255528255,0.55040485
0.3996865203761755,0.8255528255528255,0.5502459
0.4004702194357367,0.8255528255528255,0.5494199
0.4004702194357367,0.828009828009828,0.5489686
0.4012539184952978,0.828009828009828,0.54888904
0.4012539184952978,0.8304668304668305,0.5478588
0.4051724137931034,0.8304668304668305,0.5472926
0.4051724137931034,0.8329238329238329,0.54722714
0.40752351097178685,0.8329238329238329,0.54662335
0.40752351097178685,0.8353808353808354,0.5465732
0.4114420062695925,0.8353808353808354,0.5456823
0.4114420062695925,0.8378378378378378,0.54548997
0.420846394984326,0.8378378378378378,0.54305923
0.420846394984326,0.8402948402948403,0.54265976
0.4231974921630094,0.8402948402948403,0.54233545
0.42476489028213166,0.8402948402948403,0.54202014
0.427115987460815,0.8402948402948403,0.54167086
0.427115987460815,0.8427518427518428,0.54109716
0.4318181818181818,0.8427518427518428,0.5390054
0.4318181818181818,0.8452088452088452,0.5387992
0.43652037617554856,0.8452088452088452,0.537899
0.43652037617554856,0.8476658476658476,0.5376967
0.4608150470219436,0.8476658476658476,0.5285402
0.4608150470219436,0.8501228501228502,0.52826893
0.4615987460815047,0.8501228501228502,0.52817416
0.4615987460815047,0.8525798525798526,0.52811086
0.46316614420062696,0.8525798525798526,0.5280206
0.4647335423197492,0.8525798525798526,0.5277311
0.4663009404388715,0.8525798525798526,0.5275116
0.4663009404388715,0.855036855036855,0.5274986
0.47335423197492166,0.855036855036855,0.5254305
0.47335423197492166,0.85995085995086,0.52502334
0.47413793103448276,0.85995085995086,0.52499807
0.475705329153605,0.85995085995086,0.5249717
0.48040752351097177,0.85995085995086,0.5220474
0.48197492163009403,0.85995085995086,0.5220007
0.48510971786833856,0.85995085995086,0.52150553
0.48510971786833856,0.8624078624078624,0.5211633
0.49686520376175547,0.8624078624078624,0.5170962
0.49686520376175547,0.8648648648648649,0.5161246
0.49843260188087773,0.8648648648648649,0.51488805
0.49843260188087773,0.8673218673218673,0.51482314
0.5039184952978056,0.8673218673218673,0.51272875
0.5039184952978056,0.8722358722358723,0.5124605
0.5094043887147336,0.8722358722358723,0.51088697
0.5094043887147336,0.8746928746928747,0.51048183
0.5101880877742947,0.8746928746928747,0.50949234
0.5101880877742947,0.8771498771498771,0.50889367
0.5109717868338558,0.8771498771498771,0.5085774
0.5109717868338558,0.8796068796068796,0.5083263
0.5156739811912225,0.8796068796068796,0.50627315
0.5156739811912225,0.8845208845208845,0.505926
0.5164576802507836,0.8845208845208845,0.5059186
0.5164576802507836,0.8869778869778869,0.50559425
0.5188087774294671,0.8869778869778869,0.5051906
0.5188087774294671,0.8894348894348895,0.5050873
0.5211598746081505,0.8894348894348895,0.50394267
0.5211598746081505,0.8918918918918919,0.50303143
0.5227272727272727,0.8918918918918919,0.5028653
0.524294670846395,0.8918918918918919,0.50212634
0.524294670846395,0.8943488943488943,0.5018023
0.5415360501567398,0.8943488943488943,0.49515653
0.5415360501567398,0.8968058968058968,0.4949181
0.5431034482758621,0.8968058968058968,0.49458295
0.5431034482758621,0.8992628992628993,0.49454397
0.5446708463949843,0.8992628992628993,0.4935251
0.5446708463949843,0.9017199017199017,0.49345613
0.5532915360501567,0.9017199017199017,0.48746485
0.5532915360501567,0.9041769041769042,0.48725697
0.5579937304075235,0.9041769041769042,0.4849049
0.5579937304075235,0.9066339066339066,0.48489475
0.5611285266457681,0.9066339066339066,0.4845099
0.5611285266457681,0.9090909090909091,0.48364556
0.5626959247648903,0.9090909090909091,0.4826934
0.5626959247648903,0.9115479115479116,0.4823715
0.5799373040752351,0.9115479115479116,0.4768551
0.5799373040752351,0.914004914004914,0.47673732
0.5822884012539185,0.914004914004914,0.4762711
0.5822884012539185,0.9164619164619164,0.4759785
0.5971786833855799,0.9164619164619164,0.46739852
0.5971786833855799,0.918918918918919,0.4673723
0.5987460815047022,0.918918918918919,0.46669215
0.6003134796238244,0.918918918918919,0.46667606
0.6128526645768025,0.918918918918919,0.46273017
0.6128526645768025,0.9213759213759214,0.46272424
0.6175548589341693,0.9213759213759214,0.46052307
0.6175548589341693,0.9238329238329238,0.46013534
0.6206896551724138,0.9238329238329238,0.4589738
0.6214733542319749,0.9262899262899262,0.4587521
0.6246081504702194,0.9262899262899262,0.45552623
0.6246081504702194,0.9287469287469288,0.45481074
0.6355799373040752,0.9287469287469288,0.44889367
0.6355799373040752,0.9336609336609336,0.44702667
0.6371473354231975,0.9336609336609336,0.44587964
0.6371473354231975,0.9361179361179361,0.44517583
0.6575235109717869,0.9361179361179361,0.43910784
0.6575235109717869,0.9385749385749386,0.43892157
0.6661442006269592,0.9385749385749386,0.4328828
0.6677115987460815,0.9385749385749386,0.43246397
0.6684952978056427,0.9385749385749386,0.43239734
0.6684952978056427,0.941031941031941,0.4320754
